Feature,Importance
"categorical__Address_H 904 H block, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.906421493510002e-06
"categorical__Address_48a 3rd Floor Gali No. 10 Sarojini Park Shastri Nagar, Shastri Nagar - Geeta Colony, New Delhi - East, Delhi NCR",3.89595803457436e-06
"categorical__Address_flat no 604 tower B6 Saviour park  mohan nagar ghaziabad, Mohan Nagar, Ghaziabad, Delhi NCR",3.891003442601174e-06
"categorical__Address_A-2303., C-16, Greater Noida, Delhi NCR",3.887776202665331e-06
"categorical__Address_Sumit properties Shop no 1 8/11 Tilak Nagar, Tilak Nagar, New Delhi - West, Delhi NCR",3.877536697695793e-06
"categorical__Address_138/A, flat no. 201, New Colony, Gurgaon, New Colony, Gurgaon, Delhi NCR",3.86223341644257e-06
"categorical__Address_Noida Extension, Greater Noida, Noida Extension, Greater Noida, Delhi NCR",3.8612514139327455e-06
"categorical__Address_Taj Expressway, Noida, Delhi NCR",3.850665805982565e-06
"categorical__Address_C1, S2 Span Appartments, Shalimar garden ext-ii, Shalimar garden, Ghaziabad, Delhi NCR",3.816580748379256e-06
"categorical__Address_Vaibhav Khand, Indirapuram, Ghaziabad, Uttar Pradesh, Indirapuram, Ghaziabad, Delhi NCR",3.813569117354367e-06
"categorical__Address_Ajnara Homes 121 sector 121 Noida, Sector 121, Noida, Delhi NCR",3.812241385133497e-06
"categorical__Address_B block, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.8114856264519607e-06
"categorical__Address_Near, Dwarka Expy, Dharampur, Sector 108, Gurugram, Haryana, Sector 108, Gurgaon, Delhi NCR",3.7897662908729475e-06
"categorical__Address_niti khand 1, Indirapuram, Ghaziabad, Delhi NCR",3.7877224925082533e-06
"categorical__Address_Sector 55, Noida, Delhi NCR",3.768995732987437e-06
"categorical__Address_176 FF, Pocket B, Olive Court, PURI AMANVILLAS, Sector 89, Faridabad, Delhi NCR",3.76269657774489e-06
"categorical__Address_Sector 76, Noida, Delhi NCR, Sector 76, Noida, Delhi NCR",3.7565996308536947e-06
"categorical__Address_New Delhi, Malka Ganj, New Delhi - North, Delhi NCR",3.756228289309196e-06
"categorical__Address_Sector 2 Vaishali, Ghaziabad, Delhi NCR",3.7486982978072002e-06
"categorical__Address_Plot No. - 4/BS-01 & 4/BS-05, Siddhartha Vihar, Ghaziabad, Uttar Pradesh, Siddhartha Vihar, Ghaziabad, Delhi NCR",3.74611378260799e-06
"categorical__Address_Phi 1, Greater Noida, Phi 1, Greater Noida, Delhi NCR",3.7382395377089634e-06
"categorical__Address_220 gali no 7, Padam Nagar, New Delhi - Central, Delhi NCR",3.7326535896853983e-06
"categorical__Address_Achiever Society, Low Rise Floors, Sec 49 Faridabad  Haryana, Sector 49, Faridabad, Delhi NCR",3.7319036778205393e-06
"categorical__Address_C-1 1403., Chi 5, Greater Noida, Delhi NCR",3.7271224215424647e-06
"categorical__Address_Indirapuram, Ghaziabad, Nyay Khand 3, Ghaziabad, Delhi NCR",3.7252377582681604e-06
"categorical__Address_flat G-2, plot 64, sector 6, Vaishali Ghaziabad, Sector 6 Vaishali, Ghaziabad, Delhi NCR",3.7189633168425414e-06
"categorical__Address_signature height s, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.715233915127309e-06
"categorical__Address_gaur yamuna City near upcoming film city, Yamuna Expressway, Greater Noida, Delhi NCR",3.7152262095952635e-06
"categorical__Address_Vatika Seven Lamps, Sector 82, Gurgaon, Delhi NCR",3.7139880139193835e-06
"categorical__Address_A9 s-4., Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.6966062818472914e-06
"categorical__Address_880., Tech Zone, Greater Noida, Delhi NCR",3.6948975485500174e-06
"categorical__Address_c block ashoka part 2, Ashoka Enclave Part 2, Faridabad, Delhi NCR",3.6894304642269703e-06
"categorical__Address_7th Avenue, Greater Noida West, Greater Noida, Delhi NCR",3.6869828821256183e-06
"categorical__Address_Dilshad Garden, New Delhi - East, Delhi NCR",3.6812875903841306e-06
"categorical__Address_Delhi army cant, Noida Extension, Noida, Delhi NCR",3.6713540271916695e-06
"categorical__Address_Siddharth Vihar next to Indirapuram, Siddhartha Vihar, Ghaziabad, Delhi NCR",3.6653020908644433e-06
"categorical__Address_C 253 facing West side, pandav nagar, Pandav Nagar, New Delhi - East, Delhi NCR",3.6514751475913165e-06
"categorical__Address_Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh, Ahinsa Khand 2, Ghaziabad, Delhi NCR",3.6412026086533e-06
"categorical__Address_H 1304 stellar jeevan Sector 1Greater Noida West, Sector 1, Greater Noida, Delhi NCR",3.639420531549674e-06
"categorical__Address_Vihaan greens Raksha towers Greater noida west sector 1 plot GH-15, Sector 1, Greater Noida, Delhi NCR",3.639227771595723e-06
"categorical__Address_sector 37d, Sector 37D, Gurgaon, Delhi NCR",3.6336468387669452e-06
"categorical__Address_F4, Plot No 247 Gyan Khand 1 Indirapuram, Gyan Khand 1, Ghaziabad, Delhi NCR",3.6320939077367814e-06
"categorical__Address_408, Himalaya tower, ahinsa khand 2, Indirapuram, Ghaziabad, Delhi NCR",3.6295116769749973e-06
"categorical__Address_low rise, Tech Zone, Greater Noida, Delhi NCR",3.6280367188598268e-06
"categorical__Address_1009 SG Benifit govindpuram Ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",3.6275564289186323e-06
"categorical__Address_sec 1 near apex golf, Greater Noida West, Greater Noida, Delhi NCR",3.6215439744635456e-06
"categorical__Address_ETA 2 Greater Noida near By depot metro station, Eta 2, Greater Noida, Delhi NCR",3.615928539335001e-06
"categorical__Address_Vikaram Enclave Ghaziabad, Vikram Enclave, Ghaziabad, Delhi NCR",3.600843858719485e-06
"categorical__Address_B 104, Site C Surajpur, Greater Noida, Surajpur, Greater Noida, Delhi NCR",3.595763624705895e-06
"categorical__Address_Tower H, GH-03, Sector 120, Noida, Sector 120, Noida, Delhi NCR",3.590725878488181e-06
"categorical__Address_Supertech Eco Village 1, Noida Extension, Noida Extension, Greater Noida, Delhi NCR",3.579358560801572e-06
"categorical__Address_KLJ Platinum Plus Sector 77, Sector 77, Faridabad, Delhi NCR",3.5778972155204753e-06
"categorical__Address_D3-203A, 3rd floor back side, Mahavir Enclave, New Delhi - Dwarka, Delhi NCR",3.5759761260830644e-06
"categorical__Address_Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",3.5717249864046126e-06
"categorical__Address_Sector12 Pratap Vihar Ghaziabad, Pratap Vihar, Ghaziabad, Delhi NCR",3.5616372498520354e-06
"categorical__Address_Vaibhav Khand, Indirapuram, Ghaziabad, Indirapuram, Ghaziabad, Delhi NCR",3.5614715866715584e-06
"categorical__Address_gh-01, sector-01 Greater Noida (West), Ace City Noida Extension, Sector 1, Greater Noida, Uttar Pradesh 201306, Hosiery Complex, Noida, Delhi NCR",3.556018563772432e-06
"categorical__Address_tulip orange, Sector 70, Gurgaon, Delhi NCR",3.5466148439440235e-06
"categorical__Address_UG Floor  B52 Rama Park  Dwarka Mor  New Delhi, Rama Park, New Delhi - West, Delhi NCR",3.5462387387729194e-06
"categorical__Address_F003, ground floor, 2bhk, park facing, Sector 143, Noida, Delhi NCR",3.544476890694752e-06
"categorical__Address_guru ram das nagar, Laxmi Nagar, New Delhi - East, Delhi NCR",3.5391787994059674e-06
"categorical__Address_Sector 9, Sector 9, Gurgaon, Delhi NCR",3.5245046060142245e-06
"categorical__Address_Shalimar garden extension Ghaziabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.5013934007536474e-06
"categorical__Address_G Tower, Amrapali Sapphire Phase I, Sector 45, Noida, Delhi NCR",3.493705548432828e-06
"categorical__Address_Dream Homes Nh24, NH 24, Ghaziabad, Delhi NCR",3.491048630790794e-06
"categorical__Address_Sector 103, Gurgaon, Sector 103, Gurgaon, Delhi NCR",3.4842783687737923e-06
"categorical__Address_INSPIRE IN 3 1204 Eldeco Aamantran, Sector 119, Noida, Delhi NCR",3.482125966796644e-06
"categorical__Address_B-6, 2006., Amrapali Dream Valley, Greater Noida, Delhi NCR",3.4789555708895655e-06
"categorical__Address_Cs 7., Sector 74, Noida, Delhi NCR",3.4747666587532195e-06
"categorical__Address_P 1204., Raj Nagar Extension, Ghaziabad, Delhi NCR",3.4672809062899976e-06
"categorical__Address_E 1703, Amrapali Village, Nyay Khand II, Indirapuram, Ghaziabad, Delhi NCR",3.459218220821588e-06
"categorical__Address_B13. 2nd Floor Flat no  S2 DLF DILSHAD EXTN.. 2, Dlf Dilshad Extension, Ghaziabad, Delhi NCR",3.4559822069099574e-06
"categorical__Address_GH-18, Shahpur, Bamheta, National Highway 24, Pandav Nagar, Ghaziabad, Uttar Pradesh, NH 24, Ghaziabad, Delhi NCR",3.446155591205821e-06
"categorical__Address_H.No. 18A, Adarsh Nagar, Nandgram, Ghaziabad, Nand Gram, Ghaziabad, Delhi NCR",3.4458883442548383e-06
"categorical__Address_F407 Sector 53 Noida, Sector 53, Noida, Delhi NCR",3.444327082309682e-06
"categorical__Address_Sector 93B, Noida, Sector 93B, Noida, Delhi NCR",3.4428269481968786e-06
"categorical__Address_127-A turab nagar, ghaziabad, Turab Nagar, Ghaziabad, Delhi NCR",3.438256576604666e-06
"categorical__Address_202-d B-10 Udaigiri 2 Sector 34 Noida, Sector 34 Block B, Noida, Delhi NCR",3.4357208020615033e-06
"categorical__Address_782 sector -1, Sector 1 Vasundhara, Ghaziabad, Delhi NCR",3.4118607417104007e-06
"categorical__Address_GH 06 tech zone 4 Greater noida west, Noida Extension, Noida, Delhi NCR",3.395260584776587e-06
"categorical__Address_803, Aster 2, Sector 93A, Noida, Delhi NCR",3.3920233942485722e-06
"categorical__Address_T 19 flat 1504 Paras tierea sector 137 noida, Sector 137, Noida, Delhi NCR",3.388791870115842e-06
"categorical__Address_Flat number- 404, Flora apartments, sector- 19, Faridabad., Sector 19, Faridabad, Delhi NCR",3.386703592428023e-06
"categorical__Address_Cosmos golden heights, Crossings Republik, Ghaziabad, Delhi NCR",3.3864092498666637e-06
"categorical__Address_Meadows Vista, Raj Nagar Extension, Near Reliable Institute Ghaziabad, Pin - 201017, Morta, Ghaziabad, Delhi NCR",3.3813137772363874e-06
"categorical__Address_Sector 10, Greater Noida, Greater Noida West, Greater Noida, Delhi NCR",3.37991041130836e-06
"categorical__Address_Rajnagar Extension Gahziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.3779314044716117e-06
"categorical__Address_Vaishali SECTOR-3F Ghaziabad, Vaishali, Ghaziabad, Delhi NCR",3.3563731996210632e-06
"categorical__Address_Flat No E-1006, NRI Residency, Pari Chowk, Pari Chowk, Greater Noida, Delhi NCR",3.3454378663460546e-06
"categorical__Address_759/21 zakir nagar okhla, Zakir Nagar, New Delhi - South, Delhi NCR",3.344256327539926e-06
"categorical__Address_Noida Extension Block A, Noida, Delhi NCR",3.339005311268446e-06
"categorical__Address_C293 salimar garden ext 2 Ghaziyabad, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.3354372309167667e-06
"categorical__Address_Rajendra Nagar sector 2, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.3346136613674316e-06
"categorical__Address_Plot No. 1125/1-3 National Highway 58, Raj Nagar Ext Rd, Ghaziabad, Uttar Pradesh, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.3322523853964777e-06
"categorical__Address_Ramprastha Edge Towers, Dwarka Expressway, Gurgaon, Delhi NCR",3.3296347157073683e-06
"categorical__Address_wz-419 Nanak Pura, clock tower, Hari Nagar, New Delhi - West, Delhi NCR",3.3272529156770037e-06
"categorical__Address_Flat no. 1901 floor - 19 Tower G RG Residency Sector 120 Noida 201301, Sector 120, Noida, Sector 120, Noida, Delhi NCR",3.320474497776059e-06
"categorical__Address_Sector 16, Vasundhara, Ghaziabad, Uttar Pradesh, Vasundhara, Ghaziabad, Delhi NCR",3.320274214720446e-06
"categorical__Address_SF1, PLOT NO 5, Nyay Khand 1, Ghaziabad, Delhi NCR",3.308701178992278e-06
"categorical__Address_Supertech Rameshwar Orchids, H1, Near Yashoda Hospital, Ghaziabad, Pin-201010, Kaushambi, Ghaziabad, Delhi NCR",3.308641727267937e-06
"categorical__Address_Kendriya Vihar 2, Noida, Delhi NCR",3.3040596315057134e-06
"categorical__Address_jmd homes, Sahkari Nagar, Ghaziabad, Delhi NCR",3.302930926756441e-06
"categorical__Address_laxmi nagar, Laxmi Nagar, New Delhi - East, Delhi NCR",3.2864495614798515e-06
"categorical__Address_902, tower 1, Gurgaon - Faridabad Road, Gurgaon, Delhi NCR",3.2863897168178365e-06
"categorical__Address_Sec 16C, Greater Noida West, Shahberi, Greater Noida, Delhi NCR",3.2820659731618574e-06
"categorical__Address_G4., Bhopura, Ghaziabad, Delhi NCR",3.2756394235781152e-06
"categorical__Address_AIG Park Avenue, Greater Noida West, Greater Noida, Delhi NCR",3.2743984448545015e-06
"categorical__Address_Mapsko Group Paradise, Sector 83, Gurgaon, Sector 83, Gurgaon, Delhi NCR",3.273892601429327e-06
"categorical__Address_tower 4 flat 406, Sector 168, Noida, Delhi NCR",3.26642433744579e-06
"categorical__Address_Supertech Livingston, Crossings Republik, Ghaziabad, Delhi NCR",3.264384295385509e-06
"categorical__Address_Noida Phase-2, Noida, Noida Extension, Greater Noida, Delhi NCR",3.2583874777192354e-06
"categorical__Address_S-1/c-1., Shalimar garden, Ghaziabad, Delhi NCR",3.2538552609974976e-06
"categorical__Address_A32 first floor pandav nagar near Ganesh chok, Laxmi Nagar, New Delhi - East, Delhi NCR",3.247680389545326e-06
"categorical__Address_2 Floor, Sector 16A, Faridabad, Delhi NCR",3.2463078512325257e-06
"categorical__Address_Indirapuram Ghaziabad, Vaibhav Khand, Ghaziabad, Delhi NCR",3.244482284866907e-06
"categorical__Address_Flate No3 3rd floor 341 Mehrauli New Delhi, Mehrauli, New Delhi - South, Delhi NCR",3.2348083493715244e-06
"categorical__Address_ananda tower 1102, Sector 77, Noida, Delhi NCR",3.22688579269485e-06
"categorical__Address_SG Impression Plus Raj Nagar Extension, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.2225147346372614e-06
"categorical__Address_New Delhi, Rani Bagh, New Delhi - West, Delhi NCR",3.2175998698649e-06
"categorical__Address_Raj Nagar Extension, Raj Nagar Extension, Ghaziabad, Delhi NCR",3.2090368715123314e-06
"categorical__Address_Amrapali Dream Valley, Greater Noida, Delhi NCR",3.1946074338979473e-06
"categorical__Address_C 17 Third Floor, Bironda, Greater Noida, Delhi NCR",3.1941719878262637e-06
"categorical__Address_Ghantaghar, Ghaziabad, Delhi NCR",3.193948378793274e-06
"categorical__Address_aditya urban homes, Wave City, Ghaziabad, Delhi NCR",3.188513289362788e-06
"categorical__Address_Eldeco Inspire, Eldeco Magnolia Park, Sector 119 Noida, Uttar Pradesh 201304, Sector 119, Noida, Delhi NCR",3.182477273066529e-06
"categorical__Address_Sec - 9A, Gurgaon, Haryana - 122001, Sector 9A, Gurgaon, Delhi NCR",3.181688727474716e-06
"categorical__Address_NH-24, Ghaziabad., NH 24, Ghaziabad, Delhi NCR",3.1814893075967883e-06
"categorical__Address_Yamuna Expressway, Greater Noida, Uttar Pradesh, Tech Zone, Greater Noida, Delhi NCR",3.16212268987154e-06
"categorical__Address_Sector 62, Noida, Uttar Pradesh, Sector 62, Noida, Delhi NCR",3.1398232876259127e-06
"categorical__Address_Ansal Heights, Sector 92, Sector 92, Gurgaon, Delhi NCR",3.1380706345438994e-06
"categorical__Address_tower 2, 6th floor, Crossings Republik, Ghaziabad, Delhi NCR",3.1374567960608614e-06
"categorical__Address_G9, Sector 82, Gurgaon, Sector 82, Gurgaon, Delhi NCR",3.132859072872354e-06
"categorical__Address_Sector 108, Noida, Delhi NCR",3.13116666728193e-06
"categorical__Address_A56 2nd floor street no 3, Uttam Nagar East, New Delhi - West, Delhi NCR",3.127895599815837e-06
"categorical__Address_Abhay Khand 3, Indirapuram, Ghaziabad, Delhi NCR",3.124687455623874e-06
"categorical__Address_Sector 137 RdBlossom County, Paras Tierea, Sector 137Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",3.1124218120337453e-06
"categorical__Address_M1B Banke Banke Bihari Kunj A3, Sahibabad, Ghaziabad, Delhi NCR",3.1081879144271678e-06
"categorical__Address_Tower E 12th Floor, Omicron 3, Greater Noida, Delhi NCR",3.0999542227415068e-06
"categorical__Address_Plot No 299, Flat No G 4, Vaishali, Ghaziabad, Delhi NCR",3.093845614050944e-06
"categorical__Address_Ajnara Le Garden Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",3.091746088072309e-06
"categorical__Address_A-179/103 Shalimar garden, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",3.0917226098502836e-06
"categorical__Address_flat no 203 tower 11 parsvnath regalia G T RoadGhaziabad, G T Road, Ghaziabad, Delhi NCR",3.0902614314004927e-06
"categorical__Address_Neharpar, Faridabad, Delhi NCR",3.083583074644284e-06
"categorical__Address_Sector 143A, Noida, Delhi NCR",3.059717200929517e-06
"categorical__Address_Dilshad Plaza, Ghaziabad, Delhi NCR",3.040665077801581e-06
"categorical__Address_A-222., Pocket 4 Phi 1, Greater Noida, Delhi NCR",3.0351205877038926e-06
"categorical__Address_404, NH 24, Ghaziabad, Delhi NCR",3.0329265508436132e-06
"categorical__Address_Sector 10 Vasundhara, Ghaziabad, Delhi NCR",3.028378065227256e-06
"categorical__Address_greater noida gaur city 14 avenue, Noida-Greater Noida Expressway, Greater Noida, Delhi NCR",3.0217456891098545e-06
"categorical__Address_Shalimar garden extension ghaziabad ext =1, Shalimar garden, Ghaziabad, Delhi NCR",3.0214827849914e-06
"categorical__Address_Vishwakarma Colony, B Block, M B Road, Delhi, Vishwakarma Colony, New Delhi - South, Delhi NCR",3.020923587135231e-06
"categorical__Address_Nh 24, Mehrauli, Ghaziabad, Delhi NCR",3.01924488087767e-06
"categorical__Address_Tower E, 17th Floor Gulshan Ikebana secb143 noida u.p, Sector 143, Noida, Delhi NCR",3.015652596567807e-06
"categorical__Address_Ajnara homes greater noida (west), Greater Noida West, Greater Noida, Delhi NCR",3.0142172829922153e-06
"categorical__Address_Yamuna Expressway, Adj, Eastern Peripheral Expy, Bela Khurd, Uttar Pradesh, Tech Zone, Greater Noida, Delhi NCR",3.0043742126196237e-06
"categorical__Address_7/2 SpringField Colony Faridabad Delhi NCR, Springfield Colony, Faridabad, Delhi NCR",3.000737262886171e-06
"categorical__Address_Sector 61Block E, Noida, Delhi NCR",2.996266409208698e-06
"categorical__Address_Pearl Height, Pocket 10, Sector 9, Vaishali Extension, Ramprastha Greens, Vaishali, Ghaziabad, Uttar Pradesh, Vaishali Extension, Ghaziabad, Delhi NCR",2.9932521617992232e-06
"categorical__Address_Flat No D-2006, Sector 119, Noida, Delhi NCR",2.9864802770875646e-06
"categorical__Address_12th Floor, Kensington Park Apartments, Sector 133, Noida, UP, Sector 133, Noida, Delhi NCR",2.9854088084902796e-06
"categorical__Address_Gyan Khand 4, Ghaziabad, Delhi NCR",2.977163673308975e-06
"categorical__Address_G 112, First Floor, Road Facing, Sector 73, Noida, Delhi NCR",2.974209159217096e-06
"categorical__Address_Shalimar garden Ghaziabad, Shalimar garden, Ghaziabad, Delhi NCR",2.9735785461754354e-06
"categorical__Address_C 209 Star Rameshwaram raj nagar ext near gd goenka school ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",2.9425626422971406e-06
"categorical__Address_C4 Tower, 4th Floor, Supertech Eco Village 2, Noida Extension, Noida Extension, Noida, Delhi NCR",2.934586793007529e-06
"categorical__Address_Plot no154 Flat noA3 Gyan Khand2 Indrapuram Ghaziabad Near, Gyan Khand 2, Ghaziabad, Delhi NCR",2.9343320613230285e-06
"categorical__Address_C 206 Logix Zest, Sector 143, Noida, Delhi NCR",2.933992924114418e-06
"categorical__Address_Shalimar Garden, Extn-2, C Block, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",2.925367078458167e-06
"categorical__Address_Rz- 89/A, Nand vihar Near Dwarka Metro Station, Dwarka New Delhi -78, Sector 16 Dwarka, New Delhi - Dwarka, Delhi NCR",2.9245815870685293e-06
"categorical__Address_Summer Palms, Sector 86, Faridabad, Sector 86, Faridabad, Delhi NCR",2.921924119826049e-06
"categorical__Address_Pratap Vihar, Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",2.9211862444589243e-06
"categorical__Address_flat number 302 tower I ramprastha the edge towers sector 37D gurugram, Sector 37D, Gurgaon, Delhi NCR",2.915028599240167e-06
"categorical__Address_C9 23rd Floor, Siddhartha Vihar, Ghaziabad, Delhi NCR",2.9144681692314618e-06
"categorical__Address_Greater Noida West, Greater Noida, Sector 4, Greater Noida, Delhi NCR",2.9031257603759357e-06
"categorical__Address_Sector 85, Gurgaon, Sector 84, Gurgaon, Delhi NCR",2.8929498294399198e-06
"categorical__Address_1301., Indirapuram, Ghaziabad, Delhi NCR",2.8903314298585065e-06
"categorical__Address_Indergarhi, Ghaziabad, Indergarhi, Ghaziabad, Delhi NCR",2.889935775489812e-06
"categorical__Address_Uttam Nagar, Uttam Nagar, New Delhi - West, Delhi NCR",2.8863035497798927e-06
"categorical__Address_Supertech Limited, Eco Village-1, Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",2.8846999383241566e-06
"categorical__Address_Indirapuram, Nyay Khand 1, Ghaziabad, Delhi NCR",2.8846461555915916e-06
"categorical__Address_Flat NoF3 Plot No65 vaishali sector 6, Sector 6 Vaishali, Ghaziabad, Delhi NCR",2.8845269175282116e-06
"categorical__Address_FLAT GTower.  2BHK, Raj Nagar Extension, Ghaziabad, Delhi NCR",2.878861129850788e-06
"categorical__Address_flat no S 2 plot no 354, Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",2.8594657929661977e-06
"categorical__Address_Rachna, Sector 3A, Ghaziabad, Delhi NCR",2.85878502197132e-06
"categorical__Address_flat no. 102, plot no. 102, Gyan Khand 1, Ghaziabad, Delhi NCR",2.851058508998453e-06
"categorical__Address_F-276, Laxmi Nagar, street no.21, Adjoining  AVB public school, Delhi -110092, Laxmi Nagar, New Delhi - East, Delhi NCR",2.8476523940587927e-06
"categorical__Address_Greater Noida, Omicron, Greater Noida, Delhi NCR",2.8408194054655013e-06
"categorical__Address_govindapuram, ghaziabad, Govindpuram, Ghaziabad, Delhi NCR",2.8287570644463788e-06
"categorical__Address_olive court, Sector 89, Faridabad, Delhi NCR",2.8245966984589107e-06
"categorical__Address_Bhola nath nagar, Shahdara, Shahdara, New Delhi - East, Delhi NCR",2.8225189366988566e-06
"categorical__Address_b2 1st floor, Noida Extension, Noida, Delhi NCR",2.8209821372665766e-06
"categorical__Address_2002 iris., Sector 137, Noida, Delhi NCR",2.8107409114441967e-06
"categorical__Address_I 1108 KW Shrishti raj nagar extention Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",2.807511187131006e-06
"categorical__Address_Vishwas Nagar, New Delhi - East, Delhi NCR",2.8030952575873538e-06
"categorical__Address_Tower A House No 104, Yamuna Expressway, Greater Noida, Delhi NCR",2.8025483361819374e-06
"categorical__Address_Raj Bagh, Ghaziabad, Delhi NCR",2.7987454079682222e-06
"categorical__Address_Noida Extension, Noida., Noida Extension, Noida, Delhi NCR",2.747983537177181e-06
"categorical__Address_Sector 107, Sector 106, Noida, Delhi NCR",2.747711792863021e-06
"categorical__Address_plot 826 flat 36, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",2.7417749379644916e-06
"categorical__Address_Sector 53, Noida, Uttar Pradesh, Sector 53, Noida, Delhi NCR",2.74061156404112e-06
"categorical__Address_West Guru Angad Nagar, Laxmi Nagar District Centre, New Delhi - East, Delhi NCR",2.7390850886925086e-06
"categorical__Address_Sector 135, Noida, Sector 135, Noida, Delhi NCR",2.738063370247441e-06
"categorical__Address_Sikka Kaamna Greens, Plot # 143(B), Noida, UP, Sector 143 B, Noida, Delhi NCR",2.733653539886379e-06
"categorical__Address_Sector 79, Gurgaon., Sector 79, Gurgaon, Delhi NCR",2.730946238251678e-06
"categorical__Address_Raj Nagar Extension, Ghaziabad, Morti, Ghaziabad, Delhi NCR",2.7223816152291744e-06
"categorical__Address_Sector 10, Gurgaon, Delhi NCR",2.721480304636101e-06
"categorical__Address_114 b south anarkali ext first floor near metal tent house, Anarkali Colony, New Delhi - East, Delhi NCR",2.7189716477547325e-06
"categorical__Address_Phi 4, Greater Noida, Delhi NCR",2.699315476516903e-06
"categorical__Address_Raj Nagar, New Delhi - South, Delhi NCR",2.696226092392974e-06
"categorical__Address_B2-1304, savy ville de, raj nagar extension, ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",2.6939017912391407e-06
"categorical__Address_Shalimar Garden Extn-2, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",2.6895551718037955e-06
"categorical__Address_14th Avenue, gaur city, Noida Extension, Greater Noida, Delhi NCR",2.6892929451048537e-06
"categorical__Address_401., Meerut Road, Ghaziabad, Delhi NCR",2.6850286151766016e-06
"categorical__Address_Vaishali Ghaziabad, Sector 4 Vaishali, Ghaziabad, Delhi NCR",2.684347407311281e-06
"categorical__Address_sector Chi 5, Chi 5, Greater Noida, Delhi NCR",2.6672483928434604e-06
"categorical__Address_E 208., Zeta 1, Greater Noida, Delhi NCR",2.6630660453763705e-06
"categorical__Address_Noida-Greater Noida Link Rd, Sector-16B, Bhangel, Greater Noida, Uttar Pradesh, Sector 16, Greater Noida, Delhi NCR",2.6496741973984012e-06
"categorical__Address_gaur green city, Indirapuram, Ghaziabad, Delhi NCR",2.649329008865863e-06
"categorical__Address_Sector 135, Noida, Delhi NCR",2.646307717024023e-06
"categorical__Address_flat 905 tower supertech araville sec 79, Sector 79, Gurgaon, Delhi NCR",2.6363956469905813e-06
"categorical__Address_gh-01, sector-01 Greater Noida (West), Ace City Noida Extension, Sector 1, Greater Noida, Uttar Pradesh 201306, Noida Extension, Noida, Delhi NCR",2.63345355805735e-06
"categorical__Address_Sector 150, Greater Noida, Delhi NCR",2.619225370046173e-06
"categorical__Address_palam Village Delhi, Palam, New Delhi - Dwarka, Delhi NCR",2.616098417120834e-06
"categorical__Address_Sahibabad, Ghaziabad, Sahibabad, Ghaziabad, Delhi NCR",2.602020321003841e-06
"categorical__Address_sector 16b noida extension, Greater Noida, Delhi NCR",2.6001282488573382e-06
"categorical__Address_417, gaurs residency, Bel Colony, Ghaziabad, Delhi NCR",2.598414485834086e-06
"categorical__Address_main road ramprastha, Ram Prastha, Ghaziabad, Delhi NCR",2.5974873852570343e-06
"categorical__Address_Upper Ground Floor, KA Block Pratap Vihar Ghaziabad UP, Sector 12, Ghaziabad, Delhi NCR",2.590554066097151e-06
"categorical__Address_741., Indirapuram, Ghaziabad, Delhi NCR",2.5804726110601507e-06
"categorical__Address_sector 68 gurgaon, Sector 68, Gurgaon, Delhi NCR",2.566058447826605e-06
"categorical__Address_Pari Chowk, Noida, Delhi NCR",2.555097242835164e-06
"categorical__Address_Greater Noida West, Greater Noida West, Greater Noida, Delhi NCR",2.548378209660593e-06
"categorical__Address_Sector 82, Street E 5.1, Opposite Ansal Hub 83., Sector 82, Gurgaon, Delhi NCR",2.544533729969865e-06
"categorical__Address_GH05/A, Noida-Greater Noida Expy, Sector 137, Noida, Uttar Pradesh 201305, Sector 137, Noida, Delhi NCR",2.5400423852434205e-06
"categorical__Address_17 th floor, Noida Extension, Noida, Delhi NCR",2.5336965001882645e-06
"categorical__Address_752 Ganga Tower Mahagunpuram NH24 Ghaziabad., NH 24, Ghaziabad, Delhi NCR",2.531623341389058e-06
"categorical__Address_14th Avenue, Noida, Delhi NCR",2.5166321968319685e-06
